date,time,source_ip,http_method,path,attack_type,status_code,raw_log,label,freq_label
18/Jan/2026,02:33:41,192.168.1.10,GET,/docs/,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:33:41 +0530] ""GET /docs/ HTTP/1.1"" 200 395",-1,3
18/Jan/2026,02:33:42,172.16.0.9,GET,/contact,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:33:42 +0530] ""GET /contact HTTP/1.1"" 200 2592",-1,3
18/Jan/2026,02:33:47,192.168.1.11,GET,/phpmyadmin,unknown,403,"192.168.1.11 - - [18/Jan/2026:02:33:47 +0530] ""GET /phpmyadmin HTTP/1.1"" 403 117",-1,3
18/Jan/2026,02:33:48,192.168.1.11,GET,/,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:33:48 +0530] ""GET / HTTP/1.1"" 200 4720",0,3
18/Jan/2026,02:33:49,10.0.0.23,GET,/,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:33:49 +0530] ""GET / HTTP/1.1"" 200 2065",0,3
18/Jan/2026,02:33:51,192.168.1.11,GET,/ping?host=127.0.0.1;ls,unknown,500,"192.168.1.11 - - [18/Jan/2026:02:33:51 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 500 148",8,3
18/Jan/2026,02:33:52,192.168.1.10,GET,/admin,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:33:52 +0530] ""GET /admin HTTP/1.1"" 200 803",-1,3
18/Jan/2026,02:33:58,10.0.0.5,GET,/admin/login,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:33:58 +0530] ""GET /admin/login HTTP/1.1"" 200 1738",-1,3
18/Jan/2026,02:34:01,10.0.0.5,GET,/contact,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:34:01 +0530] ""GET /contact HTTP/1.1"" 200 4428",-1,3
18/Jan/2026,02:34:02,172.16.0.9,GET,/contact,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:34:02 +0530] ""GET /contact HTTP/1.1"" 200 3888",-1,3
18/Jan/2026,02:34:05,192.168.1.11,GET,/manager/html,unknown,403,"192.168.1.11 - - [18/Jan/2026:02:34:05 +0530] ""GET /manager/html HTTP/1.1"" 403 574",-1,3
18/Jan/2026,02:34:06,10.0.0.23,GET,/images/logo.png,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:34:06 +0530] ""GET /images/logo.png HTTP/1.1"" 200 304",-1,3
18/Jan/2026,02:34:09,10.0.0.23,GET,/run?cmd=echo+test;id,unknown,500,"10.0.0.23 - - [18/Jan/2026:02:34:09 +0530] ""GET /run?cmd=echo+test;id HTTP/1.1"" 500 822",8,3
18/Jan/2026,02:34:11,10.0.0.5,GET,/favicon.ico,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:34:11 +0530] ""GET /favicon.ico HTTP/1.1"" 200 4904",0,3
18/Jan/2026,02:34:16,10.0.0.23,GET,/run?cmd=echo+test;id,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:34:16 +0530] ""GET /run?cmd=echo+test;id HTTP/1.1"" 200 752",8,3
18/Jan/2026,02:34:18,192.168.1.11,GET,/search?q=test%27--,unknown,403,"192.168.1.11 - - [18/Jan/2026:02:34:18 +0530] ""GET /search?q=test%27-- HTTP/1.1"" 403 130",9,3
18/Jan/2026,02:34:19,10.0.0.5,GET,/phpmyadmin,unknown,500,"10.0.0.5 - - [18/Jan/2026:02:34:19 +0530] ""GET /phpmyadmin HTTP/1.1"" 500 1367",-1,3
18/Jan/2026,02:34:20,172.16.0.9,GET,/favicon.ico,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:34:20 +0530] ""GET /favicon.ico HTTP/1.1"" 200 1330",0,3
18/Jan/2026,02:34:21,10.0.0.23,GET,/favicon.ico,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:34:21 +0530] ""GET /favicon.ico HTTP/1.1"" 200 3976",0,3
18/Jan/2026,02:34:23,10.0.0.5,GET,/admin/login,unknown,404,"10.0.0.5 - - [18/Jan/2026:02:34:23 +0530] ""GET /admin/login HTTP/1.1"" 404 1931",-1,3
18/Jan/2026,02:34:24,10.0.0.23,GET,/about,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:34:24 +0530] ""GET /about HTTP/1.1"" 200 2808",-1,3
18/Jan/2026,02:34:26,10.0.0.23,GET,/contact,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:34:26 +0530] ""GET /contact HTTP/1.1"" 200 3127",-1,3
18/Jan/2026,02:34:31,10.0.0.5,GET,/wp-login.php,unknown,403,"10.0.0.5 - - [18/Jan/2026:02:34:31 +0530] ""GET /wp-login.php HTTP/1.1"" 403 268",-1,3
18/Jan/2026,02:34:33,192.168.1.16,GET,/contact,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:34:33 +0530] ""GET /contact HTTP/1.1"" 200 1558",-1,3
18/Jan/2026,02:34:34,192.168.1.11,GET,/images/logo.png,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:34:34 +0530] ""GET /images/logo.png HTTP/1.1"" 200 4235",-1,3
18/Jan/2026,02:34:35,172.16.0.9,GET,/manager/html,unknown,401,"172.16.0.9 - - [18/Jan/2026:02:34:35 +0530] ""GET /manager/html HTTP/1.1"" 401 1928",-1,3
18/Jan/2026,02:34:37,192.168.1.16,GET,/admin,unknown,500,"192.168.1.16 - - [18/Jan/2026:02:34:37 +0530] ""GET /admin HTTP/1.1"" 500 945",-1,3
18/Jan/2026,02:34:40,192.168.1.10,GET,/admin/login,unknown,401,"192.168.1.10 - - [18/Jan/2026:02:34:40 +0530] ""GET /admin/login HTTP/1.1"" 401 925",-1,3
18/Jan/2026,02:34:43,192.168.1.11,GET,/ping?host=127.0.0.1;ls,unknown,404,"192.168.1.11 - - [18/Jan/2026:02:34:43 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 404 1173",8,3
18/Jan/2026,02:34:44,172.16.0.9,GET,/config,unknown,401,"172.16.0.9 - - [18/Jan/2026:02:34:44 +0530] ""GET /config HTTP/1.1"" 401 1754",-1,3
18/Jan/2026,02:34:46,172.16.0.9,GET,/style.css,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:34:46 +0530] ""GET /style.css HTTP/1.1"" 200 4490",0,3
18/Jan/2026,02:34:49,10.0.0.5,GET,/docs/,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:34:49 +0530] ""GET /docs/ HTTP/1.1"" 200 2414",-1,3
18/Jan/2026,02:34:51,10.0.0.23,GET,/admin/login,unknown,404,"10.0.0.23 - - [18/Jan/2026:02:34:51 +0530] ""GET /admin/login HTTP/1.1"" 404 776",-1,3
18/Jan/2026,02:34:54,192.168.1.16,GET,/images/logo.png,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:34:54 +0530] ""GET /images/logo.png HTTP/1.1"" 200 3285",-1,3
18/Jan/2026,02:34:56,172.16.0.9,GET,/manager/html,unknown,403,"172.16.0.9 - - [18/Jan/2026:02:34:56 +0530] ""GET /manager/html HTTP/1.1"" 403 1451",-1,3
18/Jan/2026,02:35:01,192.168.1.11,GET,/,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:35:01 +0530] ""GET / HTTP/1.1"" 200 4554",0,3
18/Jan/2026,02:35:03,10.0.0.23,GET,/admin/login,unknown,403,"10.0.0.23 - - [18/Jan/2026:02:35:03 +0530] ""GET /admin/login HTTP/1.1"" 403 1630",-1,3
18/Jan/2026,02:35:06,10.0.0.23,GET,/phpmyadmin,unknown,401,"10.0.0.23 - - [18/Jan/2026:02:35:06 +0530] ""GET /phpmyadmin HTTP/1.1"" 401 828",-1,3
18/Jan/2026,02:35:10,10.0.0.5,GET,/favicon.ico,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:35:10 +0530] ""GET /favicon.ico HTTP/1.1"" 200 4114",0,3
18/Jan/2026,02:35:13,192.168.1.10,GET,/docs/,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:35:13 +0530] ""GET /docs/ HTTP/1.1"" 200 1495",-1,3
18/Jan/2026,02:35:15,192.168.1.11,GET,/wp-login.php,unknown,500,"192.168.1.11 - - [18/Jan/2026:02:35:15 +0530] ""GET /wp-login.php HTTP/1.1"" 500 771",-1,3
18/Jan/2026,02:35:19,10.0.0.23,GET,/ping?host=127.0.0.1;ls,unknown,401,"10.0.0.23 - - [18/Jan/2026:02:35:19 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 401 1206",8,3
18/Jan/2026,02:35:20,10.0.0.23,GET,/ping?host=127.0.0.1;ls,unknown,401,"10.0.0.23 - - [18/Jan/2026:02:35:20 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 401 1367",8,3
18/Jan/2026,02:35:22,172.16.0.9,GET,/about,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:35:22 +0530] ""GET /about HTTP/1.1"" 200 2660",-1,3
18/Jan/2026,02:35:24,192.168.1.16,GET,/,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:35:24 +0530] ""GET / HTTP/1.1"" 200 1051",0,3
18/Jan/2026,02:35:27,10.0.0.5,GET,/images/logo.png,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:35:27 +0530] ""GET /images/logo.png HTTP/1.1"" 200 1541",-1,3
18/Jan/2026,02:35:28,192.168.1.10,GET,/comment?msg=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,unknown,401,"192.168.1.10 - - [18/Jan/2026:02:35:28 +0530] ""GET /comment?msg=%3Cscript%3Ealert%281%29%3C%2Fscript%3E HTTP/1.1"" 401 1314",8,3
18/Jan/2026,02:35:29,10.0.0.5,GET,/exec?cmd=cat+/etc/passwd,unknown,500,"10.0.0.5 - - [18/Jan/2026:02:35:29 +0530] ""GET /exec?cmd=cat+/etc/passwd HTTP/1.1"" 500 1329",8,3
18/Jan/2026,02:35:32,192.168.1.10,GET,/about,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:35:32 +0530] ""GET /about HTTP/1.1"" 200 2805",-1,3
18/Jan/2026,02:35:33,172.16.0.9,GET,/about,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:35:33 +0530] ""GET /about HTTP/1.1"" 200 1216",-1,3
18/Jan/2026,02:35:34,192.168.1.10,GET,/ping?host=127.0.0.1;ls,unknown,401,"192.168.1.10 - - [18/Jan/2026:02:35:34 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 401 1334",8,3
18/Jan/2026,02:35:36,192.168.1.11,GET,/.git,unknown,401,"192.168.1.11 - - [18/Jan/2026:02:35:36 +0530] ""GET /.git HTTP/1.1"" 401 792",-1,3
18/Jan/2026,02:35:39,10.0.0.5,GET,/backup,unknown,404,"10.0.0.5 - - [18/Jan/2026:02:35:39 +0530] ""GET /backup HTTP/1.1"" 404 1729",-1,3
18/Jan/2026,02:35:40,10.0.0.23,GET,/about,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:35:40 +0530] ""GET /about HTTP/1.1"" 200 4942",-1,3
18/Jan/2026,02:35:42,192.168.1.16,GET,/contact,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:35:42 +0530] ""GET /contact HTTP/1.1"" 200 4764",-1,3
18/Jan/2026,02:35:45,192.168.1.10,GET,/images/logo.png,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:35:45 +0530] ""GET /images/logo.png HTTP/1.1"" 200 4872",-1,3
18/Jan/2026,02:35:47,10.0.0.5,GET,/favicon.ico,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:35:47 +0530] ""GET /favicon.ico HTTP/1.1"" 200 1792",0,3
18/Jan/2026,02:35:49,10.0.0.23,GET,/run?cmd=echo+test;id,unknown,404,"10.0.0.23 - - [18/Jan/2026:02:35:49 +0530] ""GET /run?cmd=echo+test;id HTTP/1.1"" 404 1134",8,3
18/Jan/2026,02:35:52,192.168.1.10,GET,/images/logo.png,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:35:52 +0530] ""GET /images/logo.png HTTP/1.1"" 200 1087",-1,3
18/Jan/2026,02:35:53,192.168.1.16,GET,/images/logo.png,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:35:53 +0530] ""GET /images/logo.png HTTP/1.1"" 200 2377",-1,3
18/Jan/2026,02:35:54,10.0.0.5,GET,/phpmyadmin,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:35:54 +0530] ""GET /phpmyadmin HTTP/1.1"" 200 1135",-1,3
18/Jan/2026,02:35:58,192.168.1.10,GET,/docs/,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:35:58 +0530] ""GET /docs/ HTTP/1.1"" 200 3547",-1,3
18/Jan/2026,02:35:59,172.16.0.9,GET,/about,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:35:59 +0530] ""GET /about HTTP/1.1"" 200 600",-1,3
18/Jan/2026,02:36:01,192.168.1.11,GET,/admin/login,unknown,500,"192.168.1.11 - - [18/Jan/2026:02:36:01 +0530] ""GET /admin/login HTTP/1.1"" 500 1353",-1,3
18/Jan/2026,02:36:03,10.0.0.23,GET,/favicon.ico,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:36:03 +0530] ""GET /favicon.ico HTTP/1.1"" 200 2878",0,3
18/Jan/2026,02:36:04,172.16.0.9,GET,/about,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:36:04 +0530] ""GET /about HTTP/1.1"" 200 948",-1,3
18/Jan/2026,02:36:07,10.0.0.23,GET,/images/logo.png,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:36:07 +0530] ""GET /images/logo.png HTTP/1.1"" 200 1726",-1,3
18/Jan/2026,02:36:13,192.168.1.10,GET,/backup,unknown,403,"192.168.1.10 - - [18/Jan/2026:02:36:13 +0530] ""GET /backup HTTP/1.1"" 403 611",-1,3
18/Jan/2026,02:36:16,10.0.0.5,GET,/images/logo.png,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:36:16 +0530] ""GET /images/logo.png HTTP/1.1"" 200 3885",-1,3
18/Jan/2026,02:36:19,192.168.1.11,GET,/docs/,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:36:19 +0530] ""GET /docs/ HTTP/1.1"" 200 4212",-1,3
18/Jan/2026,02:36:22,192.168.1.10,GET,/search?q=<script>alert(1)</script>,unknown,404,"192.168.1.10 - - [18/Jan/2026:02:36:22 +0530] ""GET /search?q=<script>alert(1)</script> HTTP/1.1"" 404 1210",5,3
18/Jan/2026,02:36:24,10.0.0.5,GET,/images/logo.png,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:36:24 +0530] ""GET /images/logo.png HTTP/1.1"" 200 4156",-1,3
18/Jan/2026,02:36:27,192.168.1.11,GET,/style.css,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:36:27 +0530] ""GET /style.css HTTP/1.1"" 200 1023",0,3
18/Jan/2026,02:36:30,192.168.1.16,GET,/about,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:36:30 +0530] ""GET /about HTTP/1.1"" 200 2950",-1,3
18/Jan/2026,02:36:33,192.168.1.16,GET,/,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:36:33 +0530] ""GET / HTTP/1.1"" 200 823",0,3
18/Jan/2026,02:36:36,192.168.1.10,GET,/,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:36:36 +0530] ""GET / HTTP/1.1"" 200 280",0,3
18/Jan/2026,02:36:38,192.168.1.10,GET,/,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:36:38 +0530] ""GET / HTTP/1.1"" 200 1756",0,3
18/Jan/2026,02:36:43,10.0.0.5,GET,/favicon.ico,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:36:43 +0530] ""GET /favicon.ico HTTP/1.1"" 200 2262",0,3
18/Jan/2026,02:36:45,192.168.1.10,GET,/phpmyadmin,unknown,500,"192.168.1.10 - - [18/Jan/2026:02:36:45 +0530] ""GET /phpmyadmin HTTP/1.1"" 500 942",-1,3
18/Jan/2026,02:36:47,10.0.0.5,GET,/favicon.ico,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:36:47 +0530] ""GET /favicon.ico HTTP/1.1"" 200 3111",0,3
18/Jan/2026,02:36:48,192.168.1.10,GET,/search?q=test%27--,unknown,500,"192.168.1.10 - - [18/Jan/2026:02:36:48 +0530] ""GET /search?q=test%27-- HTTP/1.1"" 500 1669",9,3
18/Jan/2026,02:36:51,192.168.1.16,GET,/contact,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:36:51 +0530] ""GET /contact HTTP/1.1"" 200 303",-1,3
18/Jan/2026,02:36:53,10.0.0.23,GET,/style.css,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:36:53 +0530] ""GET /style.css HTTP/1.1"" 200 3073",0,3
18/Jan/2026,02:36:55,172.16.0.9,GET,/backup,unknown,403,"172.16.0.9 - - [18/Jan/2026:02:36:55 +0530] ""GET /backup HTTP/1.1"" 403 1316",-1,3
18/Jan/2026,02:36:56,192.168.1.10,GET,/images/logo.png,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:36:56 +0530] ""GET /images/logo.png HTTP/1.1"" 200 958",-1,3
18/Jan/2026,02:36:59,192.168.1.10,GET,/style.css,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:36:59 +0530] ""GET /style.css HTTP/1.1"" 200 4714",0,3
18/Jan/2026,02:37:01,10.0.0.23,GET,/manager/html,unknown,404,"10.0.0.23 - - [18/Jan/2026:02:37:01 +0530] ""GET /manager/html HTTP/1.1"" 404 1706",-1,3
18/Jan/2026,02:37:04,10.0.0.5,GET,/wp-login.php,unknown,401,"10.0.0.5 - - [18/Jan/2026:02:37:04 +0530] ""GET /wp-login.php HTTP/1.1"" 401 1521",-1,3
18/Jan/2026,02:37:07,10.0.0.23,GET,/run?cmd=echo+test;id,unknown,401,"10.0.0.23 - - [18/Jan/2026:02:37:07 +0530] ""GET /run?cmd=echo+test;id HTTP/1.1"" 401 198",8,3
18/Jan/2026,02:37:12,172.16.0.9,GET,/ping?host=127.0.0.1;ls,unknown,404,"172.16.0.9 - - [18/Jan/2026:02:37:12 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 404 727",8,3
18/Jan/2026,02:37:14,192.168.1.16,GET,/config,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:37:14 +0530] ""GET /config HTTP/1.1"" 200 802",-1,3
18/Jan/2026,02:37:17,10.0.0.5,GET,/contact,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:37:17 +0530] ""GET /contact HTTP/1.1"" 200 338",-1,3
18/Jan/2026,02:37:18,192.168.1.11,GET,/,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:37:18 +0530] ""GET / HTTP/1.1"" 200 2192",0,3
18/Jan/2026,02:37:21,10.0.0.23,GET,/.git,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:37:21 +0530] ""GET /.git HTTP/1.1"" 200 1482",-1,3
18/Jan/2026,02:37:22,172.16.0.9,GET,/config,unknown,401,"172.16.0.9 - - [18/Jan/2026:02:37:22 +0530] ""GET /config HTTP/1.1"" 401 1515",-1,3
18/Jan/2026,02:37:24,10.0.0.5,GET,/run?cmd=echo+test;id,unknown,404,"10.0.0.5 - - [18/Jan/2026:02:37:24 +0530] ""GET /run?cmd=echo+test;id HTTP/1.1"" 404 958",8,3
18/Jan/2026,02:37:25,10.0.0.5,GET,/phpmyadmin,unknown,403,"10.0.0.5 - - [18/Jan/2026:02:37:25 +0530] ""GET /phpmyadmin HTTP/1.1"" 403 1742",-1,3
18/Jan/2026,02:37:27,10.0.0.23,GET,/docs/,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:37:27 +0530] ""GET /docs/ HTTP/1.1"" 200 2343",-1,3
18/Jan/2026,02:37:29,10.0.0.23,GET,/ping?host=127.0.0.1;ls,unknown,404,"10.0.0.23 - - [18/Jan/2026:02:37:29 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 404 911",8,3
18/Jan/2026,02:37:31,172.16.0.9,GET,/,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:37:31 +0530] ""GET / HTTP/1.1"" 200 1212",0,3
18/Jan/2026,02:37:32,192.168.1.11,GET,/contact,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:37:32 +0530] ""GET /contact HTTP/1.1"" 200 4808",-1,3
18/Jan/2026,02:37:33,192.168.1.10,GET,/comment?msg=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,unknown,401,"192.168.1.10 - - [18/Jan/2026:02:37:33 +0530] ""GET /comment?msg=%3Cscript%3Ealert%281%29%3C%2Fscript%3E HTTP/1.1"" 401 1947",8,3
18/Jan/2026,02:37:35,172.16.0.9,GET,/style.css,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:37:35 +0530] ""GET /style.css HTTP/1.1"" 200 3581",0,3
18/Jan/2026,02:37:37,172.16.0.9,GET,/docs/,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:37:37 +0530] ""GET /docs/ HTTP/1.1"" 200 4327",-1,3
18/Jan/2026,02:37:40,192.168.1.10,GET,/contact,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:37:40 +0530] ""GET /contact HTTP/1.1"" 200 1139",-1,3
18/Jan/2026,02:37:42,172.16.0.9,GET,/style.css,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:37:42 +0530] ""GET /style.css HTTP/1.1"" 200 3947",0,3
18/Jan/2026,02:37:45,10.0.0.5,GET,/images/logo.png,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:37:45 +0530] ""GET /images/logo.png HTTP/1.1"" 200 4734",-1,3
18/Jan/2026,02:37:46,10.0.0.23,GET,/contact,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:37:46 +0530] ""GET /contact HTTP/1.1"" 200 3968",-1,3
18/Jan/2026,02:37:49,192.168.1.10,GET,/search?q=<script>alert(1)</script>,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:37:49 +0530] ""GET /search?q=<script>alert(1)</script> HTTP/1.1"" 200 1324",5,3
18/Jan/2026,02:37:51,10.0.0.23,GET,/docs/,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:37:51 +0530] ""GET /docs/ HTTP/1.1"" 200 3826",-1,3
18/Jan/2026,02:37:53,172.16.0.9,GET,/favicon.ico,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:37:53 +0530] ""GET /favicon.ico HTTP/1.1"" 200 4864",0,3
18/Jan/2026,02:37:56,192.168.1.16,GET,/docs/,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:37:56 +0530] ""GET /docs/ HTTP/1.1"" 200 374",-1,3
18/Jan/2026,02:37:59,10.0.0.23,GET,/contact,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:37:59 +0530] ""GET /contact HTTP/1.1"" 200 1119",-1,3
18/Jan/2026,02:38:00,10.0.0.23,GET,/docs/,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:38:00 +0530] ""GET /docs/ HTTP/1.1"" 200 2285",-1,3
18/Jan/2026,02:38:02,10.0.0.23,GET,/ping?host=127.0.0.1;ls,unknown,500,"10.0.0.23 - - [18/Jan/2026:02:38:02 +0530] ""GET /ping?host=127.0.0.1;ls HTTP/1.1"" 500 468",8,3
18/Jan/2026,02:38:04,10.0.0.23,GET,/admin,unknown,401,"10.0.0.23 - - [18/Jan/2026:02:38:04 +0530] ""GET /admin HTTP/1.1"" 401 1985",-1,3
18/Jan/2026,02:38:07,192.168.1.11,GET,/about,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:38:07 +0530] ""GET /about HTTP/1.1"" 200 562",-1,3
18/Jan/2026,02:38:09,192.168.1.11,GET,/manager/html,unknown,401,"192.168.1.11 - - [18/Jan/2026:02:38:09 +0530] ""GET /manager/html HTTP/1.1"" 401 1683",-1,3
18/Jan/2026,02:38:11,192.168.1.10,GET,/images/logo.png,unknown,200,"192.168.1.10 - - [18/Jan/2026:02:38:11 +0530] ""GET /images/logo.png HTTP/1.1"" 200 1972",-1,3
18/Jan/2026,02:38:14,172.16.0.9,GET,/docs/,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:38:14 +0530] ""GET /docs/ HTTP/1.1"" 200 2031",-1,3
18/Jan/2026,02:38:17,172.16.0.9,GET,/contact,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:38:17 +0530] ""GET /contact HTTP/1.1"" 200 1458",-1,3
18/Jan/2026,02:38:20,192.168.1.16,GET,/about,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:38:20 +0530] ""GET /about HTTP/1.1"" 200 502",-1,3
18/Jan/2026,02:38:22,192.168.1.16,GET,/contact,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:38:22 +0530] ""GET /contact HTTP/1.1"" 200 3073",-1,3
18/Jan/2026,02:38:24,10.0.0.5,GET,/favicon.ico,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:38:24 +0530] ""GET /favicon.ico HTTP/1.1"" 200 3020",0,3
18/Jan/2026,02:38:27,172.16.0.9,GET,/contact,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:38:27 +0530] ""GET /contact HTTP/1.1"" 200 1545",-1,3
18/Jan/2026,02:38:29,10.0.0.5,GET,/docs/,unknown,200,"10.0.0.5 - - [18/Jan/2026:02:38:29 +0530] ""GET /docs/ HTTP/1.1"" 200 1335",-1,3
18/Jan/2026,02:38:32,192.168.1.11,GET,/images/logo.png,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:38:32 +0530] ""GET /images/logo.png HTTP/1.1"" 200 1080",-1,3
18/Jan/2026,02:38:34,192.168.1.11,GET,/exec?cmd=cat+/etc/passwd,unknown,401,"192.168.1.11 - - [18/Jan/2026:02:38:34 +0530] ""GET /exec?cmd=cat+/etc/passwd HTTP/1.1"" 401 1040",8,3
18/Jan/2026,02:38:37,172.16.0.9,GET,/contact,unknown,200,"172.16.0.9 - - [18/Jan/2026:02:38:37 +0530] ""GET /contact HTTP/1.1"" 200 3018",-1,3
18/Jan/2026,02:38:38,192.168.1.11,GET,/docs/,unknown,200,"192.168.1.11 - - [18/Jan/2026:02:38:38 +0530] ""GET /docs/ HTTP/1.1"" 200 1387",-1,3
18/Jan/2026,02:38:40,192.168.1.16,GET,/phpmyadmin,unknown,404,"192.168.1.16 - - [18/Jan/2026:02:38:40 +0530] ""GET /phpmyadmin HTTP/1.1"" 404 353",-1,3
18/Jan/2026,02:38:41,192.168.1.16,GET,/,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:38:41 +0530] ""GET / HTTP/1.1"" 200 252",0,3
18/Jan/2026,02:38:44,192.168.1.16,GET,/wp-login.php,unknown,500,"192.168.1.16 - - [18/Jan/2026:02:38:44 +0530] ""GET /wp-login.php HTTP/1.1"" 500 1057",-1,3
18/Jan/2026,02:38:45,192.168.1.16,GET,/docs/,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:38:45 +0530] ""GET /docs/ HTTP/1.1"" 200 657",-1,3
18/Jan/2026,02:38:48,172.16.0.9,GET,/search?q=test%27--,unknown,401,"172.16.0.9 - - [18/Jan/2026:02:38:48 +0530] ""GET /search?q=test%27-- HTTP/1.1"" 401 1499",9,3
18/Jan/2026,02:38:53,192.168.1.16,GET,/contact,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:38:53 +0530] ""GET /contact HTTP/1.1"" 200 1776",-1,3
18/Jan/2026,02:38:54,10.0.0.23,GET,/,unknown,200,"10.0.0.23 - - [18/Jan/2026:02:38:54 +0530] ""GET / HTTP/1.1"" 200 3234",0,3
18/Jan/2026,02:38:55,192.168.1.16,GET,/images/logo.png,unknown,200,"192.168.1.16 - - [18/Jan/2026:02:38:55 +0530] ""GET /images/logo.png HTTP/1.1"" 200 4148",-1,3
